sample_id,image_id,label,split,roi_path,is_augmented,source_id,mean_R,mean_G,mean_B,std_R,std_G,std_B,mean_H,mean_S,mean_V,std_H,std_S,std_V,mean_L,mean_a,mean_b,std_L,std_a,std_b,mean_r_norm,mean_g_norm,mean_b_norm,std_r_norm,std_g_norm,std_b_norm
IMG_20260406_121215_r2_c0_aug1,blue_IMG_20260406_121215,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121215_r2_c0_aug1.jpg,True,IMG_20260406_121215_r2_c0,11.708711,168.66882,227.01207,7.0938053,9.823004,7.684106,98.11352,242.04492,227.01207,0.7497524,7.5267015,7.684106,165.53546,112.765,88.65328,8.198864,3.151103,2.4740324,0.02797809,0.41405952,0.5579661,0.015545637,0.007318136,0.01445355
IMG_20260406_121215_r2_c0_aug2,blue_IMG_20260406_121215,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121215_r2_c0_aug2.jpg,True,IMG_20260406_121215_r2_c0,28.502031,179.19937,254.28961,3.332694,10.054346,1.0544521,100.060036,226.49074,254.28961,1.3566527,3.342129,1.0544521,176.87617,117.44207,80.74519,7.456953,5.082191,4.5798,0.061573435,0.3876483,0.55078435,0.005430176,0.010506592,0.01389756
IMG_20260406_121215_r2_c0_aug3,blue_IMG_20260406_121215,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121215_r2_c0_aug3.jpg,True,IMG_20260406_121215_r2_c0,10.338086,129.26105,163.83223,2.203832,6.686143,4.1130266,96.66375,238.94086,163.83223,0.66369176,3.0036917,4.1130266,127.82129,111.49535,101.35891,5.8088937,2.2873566,1.5816624,0.03394051,0.4258476,0.54017985,0.005918409,0.006673168,0.007870481
IMG_20260406_121215_r2_c0_aug4,blue_IMG_20260406_121215,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121215_r2_c0_aug4.jpg,True,IMG_20260406_121215_r2_c0,38.02656,205.5343,248.94511,9.735398,11.612309,6.2911677,96.15063,216.22128,248.95152,1.2982832,9.357487,6.289508,195.96246,102.45113,95.29465,9.209062,4.344585,4.210491,0.076487735,0.4173076,0.5061873,0.016250798,0.009270241,0.016185232
IMG_20260406_121215_r2_c1_aug1,blue_IMG_20260406_121215,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121215_r2_c1_aug1.jpg,True,IMG_20260406_121215_r2_c1,1.5536329,80.149216,125.42895,7.386842,6.6750145,3.1587012,100.97649,252.07164,125.42895,1.1635528,12.411486,3.1587012,82.709496,125.44414,96.716095,6.2136545,2.9354486,2.6167176,0.0061539533,0.38679227,0.60702664,0.019800227,0.012667188,0.021782264
IMG_20260406_121215_r2_c1_aug2,blue_IMG_20260406_121215,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121215_r2_c1_aug2.jpg,True,IMG_20260406_121215_r2_c1,3.5581641,94.03348,135.12407,13.198703,7.2464075,3.650018,99.448906,248.70418,135.12407,0.6972891,21.381899,3.650018,95.64801,120.70688,98.702614,7.1862903,1.9554018,2.7139473,0.011944896,0.40462708,0.583428,0.034831654,0.008760124,0.029479042
IMG_20260406_121215_r2_c1_aug3,blue_IMG_20260406_121215,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121215_r2_c1_aug3.jpg,True,IMG_20260406_121215_r2_c1,2.666953,103.58078,149.27316,9.353517,6.0178885,3.4840355,99.33039,250.63348,149.27316,0.67552453,13.998637,3.4840355,105.22168,120.48836,96.002655,5.706103,2.0453928,2.2746007,0.008916165,0.40555283,0.585546,0.02396568,0.006979485,0.021251192
IMG_20260406_121215_r2_c1_aug4,blue_IMG_20260406_121215,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121215_r2_c1_aug4.jpg,True,IMG_20260406_121215_r2_c1,3.2158594,90.75809,144.86812,6.7009997,7.364734,5.129219,101.4118,249.55246,144.86812,0.9593407,9.751508,5.129219,94.22797,126.63652,91.891716,6.8010354,2.872844,2.384318,0.012331502,0.37984797,0.60782564,0.01775391,0.011081255,0.019267416
IMG_20260406_121215_r2_c2_aug1,blue_IMG_20260406_121215,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121215_r2_c2_aug1.jpg,True,IMG_20260406_121215_r2_c2,8.931016,120.92051,185.32129,7.6343203,7.5513415,6.852871,100.93672,242.90598,185.32129,0.6715969,10.178533,6.852871,123.9007,124.37504,86.53953,6.7287207,2.8147798,2.5811453,0.027150765,0.3837207,0.58912486,0.021621188,0.0066217957,0.021284048
IMG_20260406_121215_r2_c2_aug2,blue_IMG_20260406_121215,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121215_r2_c2_aug2.jpg,True,IMG_20260406_121215_r2_c2,71.75871,230.62054,250.2993,15.309449,8.186788,4.991238,93.30524,181.99191,250.30008,0.9126563,15.123102,4.990556,215.96231,93.939606,106.62312,6.891329,2.248916,2.8823345,0.12898065,0.41751662,0.45350143,0.021753447,0.008454447,0.015194267
IMG_20260406_121215_r2_c2_aug3,blue_IMG_20260406_121215,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121215_r2_c2_aug3.jpg,True,IMG_20260406_121215_r2_c2,4.4768357,107.74578,170.10332,3.1185825,5.92645,4.164759,101.33723,248.34785,170.10332,0.87847173,4.540981,4.164759,111.41609,126.15903,87.58004,5.099329,2.9067452,2.3585966,0.015570135,0.3814953,0.6029475,0.010427002,0.010184844,0.013121861
IMG_20260406_121215_r2_c2_aug4,blue_IMG_20260406_121215,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121215_r2_c2_aug4.jpg,True,IMG_20260406_121215_r2_c2,2.9726954,95.72336,135.93507,3.2853847,5.4744525,4.553708,99.11383,249.5123,135.93507,0.8705117,5.9108205,4.553708,97.03496,119.82149,99.142426,5.068732,2.2971292,1.9685676,0.012142408,0.40793297,0.57992244,0.012739892,0.009214921,0.0138645265
IMG_20260406_121221_r0_c0_aug1,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r0_c0_aug1.jpg,True,IMG_20260406_121221_r0_c0,13.315625,180.04282,230.95734,26.337423,19.025995,16.564346,97.10562,240.82196,230.95734,0.9485846,27.159904,16.564346,174.6511,108.69035,92.09746,17.200823,3.6438797,3.465826,0.027167894,0.4248119,0.54802394,0.045312278,0.016393425,0.033684418
IMG_20260406_121221_r0_c0_aug2,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r0_c0_aug2.jpg,True,IMG_20260406_121221_r0_c0,9.177539,114.58453,150.25984,11.29883,17.773903,16.227098,97.65832,239.97511,150.25984,1.691022,16.140133,16.227098,114.24234,114.871956,101.05703,17.164389,4.1340117,2.1963408,0.031114733,0.41649646,0.5523389,0.02730641,0.020108229,0.029553417
IMG_20260406_121221_r0_c0_aug3,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r0_c0_aug3.jpg,True,IMG_20260406_121221_r0_c0,5.968789,117.99617,171.80637,13.442782,15.8570795,15.96221,99.81672,246.65675,171.80637,1.040464,17.53849,15.96221,119.685,120.92578,91.84106,15.267504,3.1940162,2.7004745,0.017449016,0.39829063,0.58426905,0.032163456,0.013279346,0.02955938
IMG_20260406_121221_r0_c0_aug4,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r0_c0_aug4.jpg,True,IMG_20260406_121221_r0_c0,2.3598046,75.47078,126.05238,7.435287,15.819516,15.80235,102.45598,250.65086,126.05289,3.521776,12.25006,15.798296,78.860664,128.75453,94.01516,15.685066,4.163877,3.1327875,0.009830954,0.3646894,0.6252913,0.029905347,0.041259743,0.049001317
IMG_20260406_121221_r0_c1_aug1,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r0_c1_aug1.jpg,True,IMG_20260406_121221_r0_c1,58.522694,124.655,152.16711,17.660166,16.470297,16.920244,99.22391,157.56715,152.29515,4.9270363,26.032099,16.335238,125.59699,116.0466,106.98937,16.216839,3.4600568,3.3540606,0.17291935,0.37136093,0.45569703,0.040416934,0.015644042,0.027839707
IMG_20260406_121221_r0_c1_aug2,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r0_c1_aug2.jpg,True,IMG_20260406_121221_r0_c1,33.015118,151.94574,179.21492,26.971035,26.532904,24.796871,96.18149,209.84921,179.39867,5.3111215,35.53449,23.963009,148.20906,107.23242,105.09309,25.163193,6.4905972,3.1872826,0.08544645,0.41468903,0.49986678,0.069761865,0.041258655,0.052903794
IMG_20260406_121221_r0_c1_aug3,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r0_c1_aug3.jpg,True,IMG_20260406_121221_r0_c1,119.992775,217.34628,247.76457,28.302744,25.159887,22.93598,97.33176,131.50558,247.7943,4.1857677,27.221264,22.801228,209.63055,108.00715,104.447655,22.419184,5.034739,5.375763,0.20375599,0.37114784,0.42509133,0.033191673,0.012610315,0.024285223
IMG_20260406_121221_r0_c1_aug4,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r0_c1_aug4.jpg,True,IMG_20260406_121221_r0_c1,82.064606,179.20828,215.00984,23.75218,25.250525,26.492256,98.67672,158.2757,215.29637,5.9807777,25.033745,25.28109,175.50005,110.76187,101.70469,23.056889,5.2957582,4.514922,0.1716111,0.37556294,0.45282486,0.04227681,0.017884752,0.027236631
IMG_20260406_121221_r0_c2_aug1,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r0_c2_aug1.jpg,True,IMG_20260406_121221_r0_c2,123.23086,153.43066,168.66695,26.246052,16.742811,12.553728,99.82672,70.42578,168.70145,2.7313344,27.845524,12.612726,157.32434,121.353516,116.59699,17.228266,2.218594,3.94846,0.2736445,0.34518722,0.38117355,0.027455265,0.006943243,0.021372274
IMG_20260406_121221_r0_c2_aug2,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r0_c2_aug2.jpg,True,IMG_20260406_121221_r0_c2,140.84192,171.45949,187.0516,28.646992,18.69903,14.042183,99.85359,64.68863,187.06863,2.4827998,26.037622,14.078748,174.53761,121.29223,116.53191,18.839096,2.2653842,4.0400076,0.27926448,0.34393355,0.37679684,0.024637768,0.0058908104,0.019428302
IMG_20260406_121221_r0_c2_aug3,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r0_c2_aug3.jpg,True,IMG_20260406_121221_r0_c2,197.20673,224.33707,234.50949,22.597075,12.817899,9.848666,98.00992,41.1675,234.52504,2.6441514,16.499605,9.874791,223.71785,121.165,119.94598,12.900845,2.674317,2.8438513,0.29965594,0.34222317,0.35812497,0.014740744,0.004533317,0.010418162
IMG_20260406_121221_r0_c2_aug4,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r0_c2_aug4.jpg,True,IMG_20260406_121221_r0_c2,158.66872,172.15152,180.43825,19.66608,12.942179,9.716414,95.990746,31.543789,180.44566,23.47827,17.33741,9.727059,177.66672,124.963356,122.13,13.199787,1.7293575,2.9001927,0.3093049,0.3369062,0.35377124,0.014233674,0.0028813772,0.011601364
IMG_20260406_121221_r1_c0_aug1,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r1_c0_aug1.jpg,True,IMG_20260406_121221_r1_c0,52.79621,144.34277,181.63199,20.848701,18.828611,20.068537,98.863045,180.31113,181.63199,1.3589886,27.102623,20.068537,143.50957,113.95902,100.8598,18.140245,2.921703,4.034487,0.13822274,0.38085037,0.48093647,0.03662689,0.012668178,0.025845695
IMG_20260406_121221_r1_c0_aug2,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r1_c0_aug2.jpg,True,IMG_20260406_121221_r1_c0,49.594296,179.66805,231.44324,30.114325,27.21941,28.929583,98.51301,199.61786,231.44559,1.8018228,31.86314,28.931757,175.38649,111.60867,92.49141,25.388775,3.7150536,6.3987164,0.10563897,0.3895123,0.50485814,0.0445284,0.0147843035,0.03303925
IMG_20260406_121221_r1_c0_aug3,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r1_c0_aug3.jpg,True,IMG_20260406_121221_r1_c0,74.8736,199.7523,248.08038,27.498524,23.362423,25.012905,98.33426,176.85086,248.08308,1.936478,30.137676,25.013971,193.36794,109.38785,94.38035,21.22255,3.9142017,6.605041,0.14248003,0.38178432,0.47571313,0.037942585,0.011903875,0.028377214
IMG_20260406_121221_r1_c0_aug4,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r1_c0_aug4.jpg,True,IMG_20260406_121221_r1_c0,21.553633,104.62574,144.90938,18.602102,17.419838,18.872604,99.99551,217.34921,144.90945,1.6553168,28.054531,18.872131,106.10055,119.680664,99.39344,17.86185,2.475602,4.0870905,0.07583483,0.38554087,0.5386404,0.04389154,0.014540113,0.035286147
IMG_20260406_121221_r1_c1_aug1,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r1_c1_aug1.jpg,True,IMG_20260406_121221_r1_c1,78.39199,110.63355,124.44887,44.269882,38.853954,38.326805,94.32016,102.08293,124.47281,21.811108,70.79813,38.26117,114.03816,121.45543,116.99309,40.715168,4.1218405,6.993027,0.2243604,0.33618248,0.4000975,0.11805136,0.09843476,0.13430914
IMG_20260406_121221_r1_c1_aug2,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r1_c1_aug2.jpg,True,IMG_20260406_121221_r1_c1,116.019455,161.51645,183.3407,60.71029,50.894917,45.309845,100.121956,106.439255,183.35645,4.7705736,69.88928,45.326385,162.5939,120.06828,112.197464,51.519398,5.643204,8.832917,0.2250446,0.34206387,0.43288785,0.09114306,0.049951162,0.1133182
IMG_20260406_121221_r1_c1_aug3,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r1_c1_aug3.jpg,True,IMG_20260406_121221_r1_c1,101.44457,139.50165,157.91824,51.982353,42.80162,38.15369,100.015976,104.35965,157.92183,3.1006896,70.159256,38.15833,142.09528,121.09027,114.23426,44.730133,4.416301,7.421264,0.22652435,0.34803426,0.4254419,0.09338745,0.025025174,0.09568181
IMG_20260406_121221_r1_c1_aug4,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r1_c1_aug4.jpg,True,IMG_20260406_121221_r1_c1,189.723,235.7666,244.68687,62.50742,42.944004,33.981667,78.99766,59.93703,244.78473,35.102127,54.508324,34.006824,230.89954,116.66113,119.06106,40.782684,8.793156,10.448755,0.27535218,0.3523479,0.37232512,0.05763744,0.016620614,0.04652332
IMG_20260406_121221_r1_c2_aug1,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r1_c2_aug1.jpg,True,IMG_20260406_121221_r1_c2,230.33797,234.23833,236.27554,32.441372,18.979038,10.407579,14.273633,7.8740625,236.41359,36.317245,31.50987,10.438643,236.07199,127.374176,126.55574,18.893774,2.3454237,6.130415,0.3260262,0.3345598,0.33955815,0.031431604,0.0045049977,0.027732208
IMG_20260406_121221_r1_c2_aug2,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r1_c2_aug2.jpg,True,IMG_20260406_121221_r1_c2,205.6571,217.59851,222.6143,67.496025,48.657894,36.20465,69.746956,31.477968,223.92332,35.603493,63.412228,36.83531,219.19844,126.0409,123.958786,48.195442,2.174558,8.972605,0.30168885,0.33903462,0.35930482,0.073663644,0.009988424,0.06429089
IMG_20260406_121221_r1_c2_aug3,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r1_c2_aug3.jpg,True,IMG_20260406_121221_r1_c2,147.59941,156.82782,160.68036,52.832657,38.94764,28.840609,66.714066,36.021053,161.80544,33.103073,72.84117,29.385857,162.80429,126.56969,124.612854,40.950733,1.7857374,7.612814,0.2940296,0.33937278,0.36660346,0.09349097,0.010746964,0.084841944
IMG_20260406_121221_r1_c2_aug4,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r1_c2_aug4.jpg,True,IMG_20260406_121221_r1_c2,219.14227,231.11238,238.53336,72.94982,53.798714,39.49312,41.91164,31.74672,238.6104,48.772526,67.47089,39.50731,231.30629,126.70723,122.83703,52.833443,2.6355078,10.211216,0.2994445,0.33689407,0.36375165,0.07867486,0.0069591654,0.07313628
IMG_20260406_121221_r2_c0_aug1,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r2_c0_aug1.jpg,True,IMG_20260406_121221_r2_c0,19.45535,140.40602,188.20538,22.708344,12.94044,10.503122,98.529144,229.37007,188.20538,0.7392588,27.881817,10.503122,139.73097,115.14899,94.56969,12.466524,2.2635894,3.3348482,0.050876874,0.4043568,0.5447947,0.047758956,0.013598896,0.036399867
IMG_20260406_121221_r2_c0_aug2,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r2_c0_aug2.jpg,True,IMG_20260406_121221_r2_c0,2.0658984,66.32387,104.49363,5.2049065,10.630689,10.08829,101.58109,250.30411,104.493675,2.452551,11.063974,10.087903,67.87566,125.49746,100.755585,10.536878,3.3694487,2.707938,0.0110411085,0.37994152,0.60901695,0.02259581,0.035961073,0.03790849
IMG_20260406_121221_r2_c0_aug3,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r2_c0_aug3.jpg,True,IMG_20260406_121221_r2_c0,2.8892968,95.80906,154.87352,12.348439,21.262285,23.20377,101.54,250.49051,154.88141,7.078065,18.62546,23.149216,99.67785,127.76762,89.41453,20.563147,5.422857,5.806336,0.011193832,0.372064,0.61542267,0.054816343,0.061604854,0.0712288
IMG_20260406_121221_r2_c0_aug4,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r2_c0_aug4.jpg,True,IMG_20260406_121221_r2_c0,46.7059,196.26414,233.07234,27.063276,19.72763,18.531576,95.92394,204.255,233.07234,0.98930997,27.586521,18.531576,187.90222,103.173904,99.10125,18.122849,3.6861713,3.3812513,0.095059045,0.41279924,0.49211743,0.042236894,0.016114013,0.028523691
IMG_20260406_121221_r2_c1_aug1,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r2_c1_aug1.jpg,True,IMG_20260406_121221_r2_c1,60.27582,108.57449,133.12753,41.036224,35.980442,31.57037,100.203476,151.6884,133.13316,2.495201,64.16099,31.577526,110.51297,120.592384,109.603714,37.667255,4.6362243,6.295862,0.16935417,0.3591125,0.47154906,0.09161975,0.01845404,0.09068832
IMG_20260406_121221_r2_c1_aug2,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r2_c1_aug2.jpg,True,IMG_20260406_121221_r2_c1,63.787186,129.76765,181.87024,52.100586,47.73431,37.90855,103.245,174.46098,181.90047,3.3027804,58.44557,37.95421,132.85895,126.17164,94.47492,46.21727,8.2227335,10.053251,0.14253321,0.3388703,0.5185935,0.08397293,0.03139642,0.100231856
IMG_20260406_121221_r2_c1_aug3,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r2_c1_aug3.jpg,True,IMG_20260406_121221_r2_c1,79.88738,140.20282,172.66837,53.747932,46.42324,39.520767,100.401794,148.38582,172.67953,2.6429687,63.558266,39.537518,141.19824,119.94183,104.96934,46.488686,6.0047846,8.256762,0.17491461,0.3563152,0.46878397,0.08897022,0.015958618,0.08846948
IMG_20260406_121221_r2_c1_aug4,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r2_c1_aug4.jpg,True,IMG_20260406_121221_r2_c1,70.33406,137.05972,163.75519,52.28794,49.027855,42.00333,98.95777,157.2682,163.80086,4.807113,63.924984,42.05579,136.85156,116.9684,107.62992,48.5971,7.8218246,7.6912,0.16076538,0.363086,0.47614425,0.08862252,0.04455727,0.0996058
IMG_20260406_121221_r2_c2_aug1,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r2_c2_aug1.jpg,True,IMG_20260406_121221_r2_c2,66.65262,121.55484,151.51488,44.780617,33.288292,24.298948,100.22848,151.21782,151.55074,4.1335907,59.235416,24.372238,123.83469,120.54324,106.37863,33.75014,4.6296344,7.42284,0.17359918,0.3590347,0.46736637,0.07895196,0.01425519,0.07515408
IMG_20260406_121221_r2_c2_aug2,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r2_c2_aug2.jpg,True,IMG_20260406_121221_r2_c2,39.553516,85.31602,114.99957,39.967793,34.200317,26.369759,101.37988,179.95656,115.05543,5.7612944,65.37404,26.496325,87.60492,124.21234,106.48797,35.69384,5.1713605,6.986667,0.12853032,0.35008085,0.52138543,0.09366705,0.037744794,0.10828436
IMG_20260406_121221_r2_c2_aug3,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r2_c2_aug3.jpg,True,IMG_20260406_121221_r2_c2,146.77011,196.11684,221.35371,46.380386,29.66736,20.4691,98.78309,89.14219,221.35855,11.317881,40.125294,20.476217,195.56746,118.65234,110.28598,29.089725,3.3225925,7.2120876,0.25350946,0.34856743,0.39792392,0.040501393,0.0071645197,0.034123775
IMG_20260406_121221_r2_c2_aug4,blue_IMG_20260406_121221,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121221_r2_c2_aug4.jpg,True,IMG_20260406_121221_r2_c2,45.372032,95.63156,111.80644,34.536205,24.616953,19.273684,96.83649,160.99622,111.93746,4.92297,62.705093,19.517658,96.66246,117.60855,113.84789,26.398943,3.7947123,4.76779,0.15411223,0.3823637,0.46351883,0.087792546,0.02261784,0.07282159
IMG_20260406_121232_r0_c0_aug1,blue_IMG_20260406_121232,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121232_r0_c0_aug1.jpg,True,IMG_20260406_121232_r0_c0,120.314415,241.08398,251.03711,21.037752,8.102297,4.3474727,92.17523,132.86981,251.05048,1.2139045,20.87962,4.34208,226.98035,97.054924,112.8725,7.5099854,2.5845313,3.6005235,0.19531924,0.39399517,0.410688,0.025272973,0.008917995,0.017340386
IMG_20260406_121232_r0_c0_aug2,blue_IMG_20260406_121232,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121232_r0_c0_aug2.jpg,True,IMG_20260406_121232_r0_c0,100.43242,191.80922,223.02972,21.167683,7.7615743,6.4074397,97.67246,140.55438,223.02972,0.6697322,22.1681,6.4074397,187.29887,109.76629,104.23391,7.956448,2.391347,2.2571263,0.193141,0.3728754,0.43397847,0.029528227,0.010777507,0.018963523
IMG_20260406_121232_r0_c0_aug3,blue_IMG_20260406_121232,blue,train,/content/data/augmented_roi/blue/IMG_20260406_121232_r0_c0_aug3.jpg,True,IMG_20260406_121232_r0_c0,62.670273,164.60832,187.64606,13.395048,5.0881133,5.180482,95.54758,170.12492,187.64606,0.55215824,16.445955,5.180482,160.50594,106.217186,107.621956,5.150563,1.5474219,0.84842736,0.14980681,0.39724693,0.45296726,0.024666661,0.010945815,0.013963883
